Dein Hemd ist ja auch schon alt.|114.5
Deswegen!|3.5
Ich brauche ein neues! Für den Frühling!|94.6
Nimm es mit! Nimm es mit!|118.5
Aber nur was wir brauchen.|104.8
Nawins Party war super!|70.7
Ja. Jetzt freue ich mich aber auf den Urlaub.|106.65
Wir haben ein ganzes Haus für uns alleine.|84.25
Ich will auch wegfahren.|88.25
Wann war dein letzter Urlaub?|93.1
Im Mai. Aber es war kein Urlaub. Das war nur ein Ausflug.|103.8
Wir haben die Hochzeit von meinem Onkel gefeiert.|66.7
Cool.|120.5
Ja! Und wir haben toll gegessen und gesungen und getanzt.|76.4
Es gab auch einen See.|116.5
Wir sind geschwommen und wir haben gegrillt|79.4
und haben Spaziergänge gemacht.|41.45
Das klingt schön.|118.5
Wo habt ihr gefeiert?|88.25
In der Nähe von Hamburg. Wir haben bei meiner Cousine übernachtet.|75.05
Das war sehr schön. Wir hatten super Wetter und viel Spaß.|98.45
Aber der letzte richtige Urlaub ist sehr lange her …|82.25
Wir sehen uns wenn ich wiederkomme okay?|79.4
Okay!|120.5
Lisa!|62.0
Ja kein Problem. Ich habe noch genug Deutschübungen die ich machen kann.|80.4
Ich freue mich aber schon wenn du wiederkommst.|95.95
Wie ist denn der Urlaub? Habt ihr tolles Wetter?|99.45
Toll! Das klingt super!|99.95
Das Wetter bei mir?|99.95
Ich glaube es sind so um die 7 Grad und es ist bewölkt.|96.8
Abends soll es vielleicht noch regnen.|97.95
Und morgen wird es noch kälter.|97.95
Der Himmel ist einfach immer grau.|86.25
Ihr habt Sonne und 20 Grad?|103.8
Boah das ist so gemein.|104.8
Du Lisa?|90.25
Nico von der Party der bei euch gewohnt hat …|93.95
Der hat doch seine Tasche verloren?|74.55
Was hat Nico im Radio gesagt wie die Tasche aussieht?|82.25
Schwarz und ein Aufnäher mit einem Fahrrad?|73.55
Wieso?|62.0
Naja … Ich glaube ich habe sie gefunden.|78.4
Guten Morgen Inge.|60.0
Guten Morgen Nico!|60.0
Wie siehst du denn aus?|116.5
Wie bitte?|90.25
Ich meine … Hast du den Pullover gekauft?|90.1
Ist der neu?|118.5
Nein das ist kein neuer Pullover.|97.95
Der Pullover ist von Sebastian. Meine Sachen sind …|76.05
... in deiner Tasche jaja.|59.0
Aber der Pullover ist viel zu groß.|108.65
Und die Farbe? Ist das jetzt in?|100.45
Das weiß ich nicht.|117.5
Ich finde den Pullover nicht so schön.|96.95
Du brauchst neue Sachen zum Anziehen.|86.25
Du brauchst ein schickes Hemd und einen warmen Pullover und eine schöne Hose.|79.25
Ach Nico kannst du gleich Brötchen kaufen?|91.1
Ja gerne!|90.25
Das ist lieb von dir! Kauf bitte dunkle Brötchen.|99.45
Die schmecken am besten.|88.25
Uhum.|120.5
Nico!|62.0
Selma!|62.0
Ist das …?|118.5
Deine Tasche?|61.0
Du hast sie gefunden?|88.25
Wo war das denn? Welche Straße war das?|99.95
Die Tasche stand einfach so auf der Straße vor einem großen Haus.|86.1
Das ist ein cooles T-Shirt!|93.1
Und du hast tolle Mützen!|93.1
Danke!|62.0
Du trägst gerne Mützen hm?|93.1
Ja sehr gern.|118.5
Und welche Farbe magst du am liebsten? Blau? Grün?|89.1
Grün das ist meine Lieblingsfarbe.|58.0
Ja stimmt. Du hast ziemlich viele grüne Sachen:|84.25
Das T-Shirt ist grün. Dieses Hemd ist grün. Und dieses hier auch.|99.95
Mein warmer Pullover ist nicht in der Tasche.|90.1
Pullover?|62.0
Ja. Er ist weg.|117.5
Welchen Pullover meinst du?|88.25
Diesen Pullover hier?|77.55
Nein das ist nicht mein warmer Pullover.|96.95
Ist denn sonst alles da?|104.8
Pass und Handy …|99.95
Mein Hemd ich hatte ein buntes Hemd.|96.95
Das ist auch weg. Das war mein Lieblingshemd.|99.95
Ich habe eine Idee: Wir gehen in die Stadt und du kaufst dir ein neues Hemd|87.95
und einen warmen Pullover. Hast du Lust?|100.45
Ich weiß wo man günstig einkaufen kann. Ich habe auch nicht viel Geld.|97.45
Ja sehr gerne!|100.95
Cool!|120.5
So …|119.5
Das Hemd ist toll.|117.5
Ja das gefällt mir.|99.95
Die Jacke auch?|100.95
Super.|62.0
Nein die ist besser.|99.95
Wie süß!|119.5
Wie findest du die Farbe?|81.4
Für mich!|119.5
Wie findest du das Hemd?|104.8
Wie viel kostet das?|99.95
Ehm … 25 Euro.|99.95
Ist das okay?|118.5
Ja das ist okay.|117.5
Super!|62.0
Das steht dir gut!|117.5
Ja das passt auch.|117.5
Wie findest du den Pullover?|93.1
Schön.|120.5
Probier mal das andere Hemd an.|86.25
Welche Größe ist das?|88.25
Ich weiß nicht.|118.5
L.|120.5
Probier mal M an. Das ist zu groß.|111.65
Ja die Jacke steht dir sehr gut.|108.65
Das finde ich schön.|99.95
So! Bitte schön.|100.95
Vielen Dank.|90.25
Eigentlich wollte ich gar nichts kaufen.|74.55
Aber die Jacke …|99.95
die Jacke steht dir sehr gut.|103.8
Das hat Spaß gemacht.|99.95
Gib mal deine Hand!|99.95
Nein …|119.5
Falls du mal wieder einkaufen willst.|86.25
Wo ist meine Tasche?|88.25
Da vorne!|90.25
Hallo junger Mann.|77.55
Wo kommst du denn jetzt her?|115.5
Ich war draußen. Ich habe meine Tasche gefunden.|70.7
Hat die Polizei deine Tasche gefunden?|57.0
Nein Selma.|90.25
Oho wer ist denn Selma?|104.8
Niemand …|90.25
Komm mal mit. Ich habe eine tolle Überraschung für dich.|87.25
Eine Überraschung? Was?|60.0
Das sind Sachen von Günther.|93.1
Günther war mein Mann. Er lebt nicht mehr.|111.65
Er hat immer sehr elegante Kleidung getragen.|61.85
Alles ist so gut wie neu.|103.8
Schau mal dieses schicke Hemd!|93.1
Und die braune Hose steht dir sicher sehr gut.|94.95
Sieht bequem aus.|100.95
Na los probier die Sachen an!|97.95
Ich finde du bist ein hübscher junger Mann!|90.1
Das steht dir ganz toll.|116.5
Sehr elegant.|90.25
Ein gestreiftes Hemd und eine warme Hose und ganz schicke Schuhe!|75.4
Na ja ich weiß nicht.|116.5
Wer ist das denn?|117.5
Hallo?|62.0
Hallo ich bin die Selma. Ist Nico da?|94.1
Du musst die Schuhe nicht ausziehen. Komm rein! Der Flur ist so kalt.|103.3
Danke.|62.0
Was kann ich für dich tun?|115.5
Ist Nico da?|100.95
Ja sicher … Nico?|88.25
Er wird sicher gleich kommen.|93.1
Vielen Dank aber ich suche nur mein Portemonnaie.|78.4
Ich glaube Nico hat es noch. Ich habe es in die schwarze Tasche gesteckt.|85.25
Wir werden es sicher finden.|81.4
Aber erzähl mal: Woher kommst du?|97.95
Du kommst nicht aus Deutschland oder?|97.95
Nein ich komme aus Syrien und lebe seit fast einem Jahr in Deutschland.|79.25
Bist du alleine in Deutschland?|69.7
Nein ich bin mit meinen Eltern hier.|96.95
Und hast du Geschwister?|88.25
Ja ich habe zwei ältere Brüder. Die leben in Hamburg.|81.4
Und deine Großeltern?|42.45
Meine Großeltern leben noch in Syrien.|45.3
Das braune Portemonnaie gehört dir oder?|68.7
Ja. Danke!|90.25
Wie lange haben Sie Frau González nicht mehr gesehen?|89.1
Ungefähr zwei Wochen.|60.0
Und …|119.5
hat sie denn nicht gesagt wohin sie geht?|95.95
Wissen Sie nicht ob sie verreisen wollte?|79.4
Nein sie hat uns nichts gesagt.|103.8
Warum haben Sie die Polizei nicht früher informiert?|60.85
Na ja. Jeder kann mal zwei Wochen weg sein oder?|99.8
Haben Sie ihre Handynummer? Haben Sie sie angerufen?|53.15
Ja aber ich erreiche sie nicht.|97.95
Das sind meine Eltern.|88.25
Was machen denn Ihre Eltern?|81.4
Mein Vater ist Anwalt und meine Mutter Ingenieurin.|55.0
Glauben Sie dass Ihre Tante in Spanien ist und Ihre Eltern besucht?|68.55
Können Sie Ihre Eltern anrufen und fragen?|61.85
Sie ist sicher nicht dort.|104.8
Der Kontakt ist nicht sehr gut.|103.8
Wo in Spanien wohnen Ihre Eltern?|68.7
Meine Eltern wohnen in Sevilla.|58.0
Hm … Na dann schauen Sie mal hier.|107.65
Was macht Yara in der Schweiz?|103.8
Sie hat nur gesagt sie muss für ein paar Tage weg|98.8
und wir sollen ihre Blumen gießen.|74.55
Und dann? Das war's?|117.5
Dann hat sie aufgelegt.|88.25
Wie gesagt mehr wissen wir auch nicht.|96.95
Sarah!|62.0
Oh nein … Ich komme sofort!|97.95
Wo bist du?|118.5
Bei deinen Eltern?|77.55
Ich hab' deine neue Adresse …|97.95
Aber deine Eltern wo leben deine Eltern?|73.55
Wo ist dein Bruder?|99.95
In Paris? Er hat einen neuen Job?|96.95
Kann nicht kommen.|100.95
Okay.|120.5
Ich buche jetzt einen Flug und komme heute noch nach Zürich.|87.1
Mit etwas Glück bin ich heute noch da.|95.95
Ich ruf wieder an.|99.95
Sie ist also nicht nach Spanien geflogen.|73.55
Wohnt jemand aus deiner Familie in Zürich?|73.55
Nein ...|62.0
meine Familie wohnt in Sevilla.|58.0
Nur mein Bruder …|99.95
Wo wohnt dein Bruder?|99.95
In Deutschland.|61.0
In … ähm …|117.5
München …|90.25
Ah witzig! Mein Bruder wohnt auch in München.|90.1
Sie haben einen Bruder in Deutschland?|74.55
Sollen wir ihn anrufen?|70.7
Nein.|120.5
Aber er kann dir sicher helfen!|97.95
Ich brauche keine Hilfe von meinem Bruder!|73.55
Okay.|120.5
Also hier ist nichts.|99.95
Sollen wir weitersuchen?|42.45
Nein ich glaube wir finden nichts.|97.95
Sind Sie sicher dass Sie keine Verwandten in Zürich haben?|76.4
Ganz sicher.|90.25
Dann müssen wir warten.|88.25
Sie kommt wieder!|100.95
Was brauchen wir noch?|99.95
Wir müssen die Ballpumpe noch mitnehmen!|68.7
Hab' ich schon.|118.5
Und die Fußbälle.|77.55
Sie liegen hinter dir.|88.25
Oh!|120.5
Ich hab' zwei neue gekauft und Würste zum Grillen|94.95
Getränke und Hütchen zum Trainieren.|58.0
Toll! Waren die Fußbälle teuer?|69.7
Nein die waren superbillig.|59.0
Ein Ball hat 499 Euro gekostet weniger als die Getränke.|70.55
Tja Verpflegung ist immer am teuersten.|68.7
Hey Nico. Bist du bereit?|93.1
Na ja ich hab' keine Fußballschuhe mit aber es geht schon.|87.1
Welche Schuhgröße hast du?|70.7
Äh?|120.5
Warte! Warte!|61.0
Hey nicht schlecht. Du bist ja viel zu gut für uns.|116.0
Probier die mal. Eins zwei …|106.8
Pflaster und Verbände. Irgendeiner verletzt sich immer.|53.65
Tarek hat sich beim letzten Mal am Knie verletzt.|94.95
Ich konnte zwei Tage nicht laufen.|86.25
Die Schuhe passen. Vielen Dank!|81.4
Perfekt!|62.0
Ich finde es super dass du mitkommst!|91.1
Es geht los!|118.5
Spielt ihr gut?|118.5
Na ja wir können leider nicht so oft trainieren.|89.1
Wie oft trainiert ihr?|99.95
So zweimal im Monat?|88.25
Montag bis Freitag müssen alle arbeiten und haben Termine.|54.0
Max und ich haben einen vollen Terminkalender und die anderen auch.|69.55
Wir können meistens nur samstags oder sonntags trainieren.|66.7
Oder mal abends unter der Woche.|97.95
Aber wir sind nicht so schlecht wie du denkst.|112.5
Wie lange spielt ihr schon zusammen?|86.25
Seit fünf Jahren. Ungefähr.|70.7
Hey. Helft mal mit!|117.5
Erst trainieren wir dann wird gespielt.|86.25
Okay… Wir müssen besser und schneller spielen.|79.4
Besonders die Technik ist bei uns allen schlechter geworden.|65.7
Außerdem …|61.0
… höher springen und mehr Tore schießen!|79.4
Du lachst. Wir machen gleich weiter mit Sprints.|95.95
Ja Max wir wissen Bescheid. Du bist der Schnellste.|99.45
Okay Max ist vielleicht am schnellsten aber ich kann am weitesten schießen.|86.1
Ah!|120.5
Und Tarek …|100.95
… spielt am schlechtesten. Ja ja ich muss mich trotzdem erst mal ausruhen.|91.6
Ausruhen? Gute Sportler machen dreimal pro Woche Training.|55.0
Ich mache Krafttraining!|60.0
Das wichtigste ist die Ernährung. Iss viel Obst trink keinen Alkohol und rauch nicht!|85.25
Und trink viel Wasser!|99.95
Gut ihr Fitnessprofis. Dann zeigt mal was ihr drauf habt!|98.95
Yanis! Iss nicht so viele Süßigkeiten! Iss lieber mehr Obst!|81.4
Es ist kein Obst da!|116.5
Wer sollte Obst kaufen?|88.25
Yanis!|62.0
Oh stimmt.|119.5
Ich wollte Äpfel Bananen und Birnen kaufen aber ich habe es vergessen.|62.7
Aber Fleisch und Gemüse vom Grill sind doch auch gesund.|93.95
Und dazu so ein leckerer Kartoffelsalat ...|39.45
Hm ja. Kartoffelsalat macht auch gar nicht dick.|84.25
Wir sind doch im Urlaub.|104.8
Wir sind nicht im Urlaub. Wir spielen Fußball!|94.1
Ab morgen essen wir gesund!|81.4
Ah!|120.5
Alles okay Nico? Geht es dir gut?|100.45
Ich habe Schmerzen.|77.55
Wir sehen uns das mal an.|103.8
Wo tut es denn genau weh? Ist es das Knie oder das Bein?|109.15
Der Fuß.|119.5
Autsch.|120.5
Haben wir etwas zum Kühlen?|81.4
Ja. Ich hole was.|99.95
Ich hab' mich vor ein paar Wochen auch verletzt.|100.8
Ich hatte sehr starke Schmerzen am Arm und bin zum Arzt gegangen.|86.1
Ich glaube ich hab' noch Schmerztabletten. Ich schau' gleich mal nach.|92.6
Danke.|62.0
Wir bringen dich zum Arzt.|104.8
Vorsicht Nico. Du darfst nicht so stark auftreten.|84.25
Schon gut. Ich kann alleine laufen …|91.1
Der Arzt schaut sich den Fuß jetzt erst mal an.|111.5
Hoffentlich müssen wir nicht lange warten.|68.7
Das glaube ich nicht. Wir haben ja einen Termin.|99.45
Hallo! Hallo!|61.0
Hallo guten Tag! Haben Sie einen Termin?|82.9
Ja ich hab' angerufen.|70.7
Unser Freund Nico González hat Schmerzen am Fuß.|90.1
Der Fuß sieht nicht gut aus.|115.5
Haben Sie starke Schmerzen?|70.7
Es tut weh.|118.5
Der Arzt schaut sich das gleich an.|114.5
Er muss den Fuß sicher auch röntgen. Vielleicht ist er gebrochen.|86.75
Gebrochen?|3.5
Was heißt gebrochen?|77.55
Äh … Egal.|118.5
Keine Sorge. Das steht ja auch noch gar nicht fest.|99.8
Sie waren noch nie hier in der Praxis oder?|100.8
Dann hätte ich gerne Ihre Versichertenkarte.|39.45
Sie haben doch eine Krankenversicherung?|34.6
Ähm … Nico?|100.95
Hier.|120.5
Ja.|120.5
Danke!|62.0
Bitte gehen Sie schon mal in den Behandlungsraum.|78.4
Der Arzt ist gleich bei Ihnen.|103.8
Okay. Danke!|90.25
Bitte. Einmal hier lang. Die brauch' ich noch. Die bring' ich Ihnen.|99.95
Komm!|120.5
Wo ist Dr. Grube gerade?|81.4
Ah er ist noch beim Patienten.|86.25
Guten Tag.|90.25
Guten Tag. Was kann ich für Sie tun?|107.65
Ich suche einen Patienten – Nico González. Ist der hier?|87.25
Ähm … Ja im Behandlungszimmer 2.|74.55
Okay wo ist Zimmer 2?|104.8
Ach so … Einmal da den Flur lang und dann auf der rechten Seite.|95.8
Okay danke!|90.25
Gern geschehen.|61.0
Ah hier …|118.5
Hallo?|62.0
Oh mein Gott! Nico das sieht ja schlimm aus!|111.15
Was ist passiert?|100.95
Oh …|119.5
Das tut mir leid sehr leid.|115.5
Entschuldigung!|-55.01
Gute Besserung!|31.75
Das war das falsche Zimmer.|104.8
Ja?|120.5
Hey Lisa!|90.25
Hi Lisa! Hi Lisa!|88.25
Nico! Geht es dir gut?|104.8
Naja ...|3.5
Vorsicht.|62.0
Ja … Gut.|118.5
Ach herrje … Was ist denn mit dir passiert?|100.8
Es ist nichts nur ein kleiner Unfall.|96.95
So sieht es aber nicht aus.|115.5
Hallo Lisa!|61.0
Hallo. Wie geht es Ihnen?|93.1
Mir geht es gut. Aber Nico …|112.15
Der Arzt sagt es ist nicht gebrochen.|96.95
Der Arzt sagt auch du sollst dich ausruhen.|95.95
Dr. Grube hat Nico Schmerztabletten und eine Salbe verschrieben.|54.0
Wir waren mit dem Rezept schon bei der Apotheke.|89.1
Nico du darfst dein Bein nicht bewegen okay?|90.1
Nimm die Tabletten dreimal täglich.|69.7
Und die Salbe sollst du abends vor dem Schlafengehen benutzen. Okay?|81.25
Okay.|120.5
Das machen wir.|100.95
Soll er die Tabletten morgens mittags und abends vor oder nach dem Essen nehmen?|84.1
Nach dem Essen. Danke für Ihre Hilfe.|82.9
Ich muss jetzt gehen. Aber wir sehen uns nachher okay?|98.95
Ja gerne!|90.25
Ich komme mit und besorge uns etwas zu essen.|77.4
Darf ich mitkommen?|77.55
Du musst dich ausruhen! Du musst dich ausruhen!|88.25
Tschüss!|120.5
Tschüss!|120.5
Wir wohnen in Damaskus in einem großen Haus.|78.4
Meine Großmutter und mein Großvater wohnen auch bei uns.|71.55
Wir haben auch einen kleinen Vogel einen Papagei.|78.4
Er heißt Leli.|100.95
Wir wohnen am Stadtrand.|88.25
Es ist fast wie im Dorf. Bei uns kennt jeder jeden.|104.3
Aber am Ende sind viele weggegangen.|68.7
So wie wir.|118.5
Sind deine Großeltern noch in Syrien?|57.0
Leli auch.|90.25
Meine Großmutter schreibt dass er jeden Tag am Fenster sitzt|82.25
und auf uns wartet.|99.95
Aya?!|120.5
Aya?!|120.5
Ich finde du sprichst schon sehr gut Deutsch Selma!|100.8
Wirklich klasse!|61.0
Mama?|62.0
Die Aufenthaltserlaubnis! Wir dürfen in Deutschland bleiben!|38.45
Wir wünschen guten Appetit!|59.0
Augen auf!|90.25
Paella!|62.0
Wir hoffen es schmeckt dir.|104.8
Du hast ja sicher keine Lust mehr auf deutsches Essen oder?|87.1
Ich finde deutsches Essen sehr lecker. Ich mag Wurst und Rouladen und Gulasch.|85.75
Aber am liebsten mag ich Paella!|97.95
Du musst zuerst probieren!|70.7
Hm … Schmeckt wie in Spanien!|97.95
Ha! Das ist ein großes Kompliment!|86.25
Spanisches Essen vermiss' ich manchmal.|58.0
Das versteh' ich …|99.95
Hast du ein bisschen Heimweh?|93.1
Hm? Heimweh?|90.25
Ja Heimweh. Das ist wenn man traurig ist und nach Hause möchte.|91.95
Ach so! Nein ich hab' kein Heimweh.|108.65
Mir gefällt es hier.|99.95
Aber meine Freunde vermiss' ich ein bisschen.|79.4
Und das Wetter in Spanien ist besser.|79.4
Es regnet nicht so oft und es ist wärmer.|100.8
Ich gehe gleich in Yaras Laden und gieße da die Blumen.|81.25
Willst du mitkommen?|77.55
Ja gerne.|90.25
Okay. Aber iss erst auf!|116.5
Was denkst du Selma?|99.95
Ich weiß es nicht.|117.5
Eigentlich muss ich glücklich sein.|69.7
Wir können jetzt in Deutschland bleiben aber …|84.25
Das ist nicht deine Heimat.|93.1
Doch. Es ist eine andere … eine neue Heimat.|77.4
Ich finde Deutschland schön.|70.7
Aber Deutschland ist anders als die alte Heimat als Syrien oder?|75.4
Ja. Das Essen ist anders das Wetter die Sprache.|89.1
Und die Menschen auch.|99.95
Alles ist anders.|77.55
Habt ihr in Syrien denn auch Frühling Sommer Herbst und Winter|81.25
wie in Deutschland?|77.55
Ja wir haben auch Jahreszeiten.|69.7
Aber im Winter ist es nicht so kalt.|107.65
Und das Essen?|100.95
Wir essen viel Fleisch.|99.95
Bei uns gibt es nicht viele Vegetarier.|73.55
Aber vor allem gibt es in Syrien nicht so viele Regeln wie in Deutschland.|78.25
Und es gibt viel mehr Leben auf der Straße besonders am Abend.|91.95
Die Läden sind länger geöffnet die Menschen sind draußen.|71.55
Alles ist ein bisschen spontaner und lockerer.|61.85
Ja eigentlich ist fast alles anders.|74.55
Aber ich finde die Menschen hier in Deutschland|84.25
sind genauso nett wie die Menschen in Syrien.|78.4
Das wünsche ich mir auch.|104.8
Was so ein Fahrrad? Das ist meins.|112.15
Nein. Ich wünsche mir so einen Laden. Ich hätte gern einen eigenen Laden.|85.75
Ja ich habe auch immer von meinem eigenen Laden geträumt|70.55
von meinem eigenen Restaurant.|41.45
Und jetzt habe ich eins.|104.8
Du musst nur immer fleißig und hart arbeiten dann funktioniert das auch.|80.25
Warum ist dein Fahrrad hier?|93.1
Es ist kaputt. Yara wollte es reparieren.|65.35
Kaputt?|62.0
Ja die Bremse hinten funktioniert nicht.|74.55
Kennst du dich mit Fahrrädern aus?|97.95
Einen Moment!|90.25
So! Fertig.|90.25
Nico! Krass!|90.25
Wie fährst du denn?|117.5
Und dann auch noch hupen! Lern doch mal richtig Auto fahren!|92.6
Nico?|62.0
Yara.|62.0
Was machst du hier?|117.5
